,14711940a_metr,23567403a_metr,28325075a_metr,28325089a_metr,28325090a_metr,29946646a_metr,29946686a_metr,29946686b_metr,33188530a_metr,33188571a_metr,33188571b_metr,33188574a_metr,33188575a_metr,33188582a_metr,33188583a_metr,33188590a_metr,33188593a_metr,33188593b_metr,33188593c_metr,33188602a_metr,33188602b_metr,33188608a_metr,33188608b_metr,33188617a_metr,33188624a_metr,33188624b_metr,33188624c_metr,33188624d_metr,33188624e_metr,33188627a_metr,33188627b_metr,33188633a_metr,33188637a_metr,33188637b_metr,33188640a_metr,33188640b_metr,33188644a_metr,33188653a_metr,33188653b_metr,33188658a_metr,33188658b_metr,33188661a_metr,33188669a_metr,33188670a_metr,33188670b_metr,33188685a_metr,33188685b_metr,33188685c_metr,33188685d_metr,33188686a_metr,33188694a_metr,33188696a_metr,33188698a_metr,33188700a_metr,33188720a_metr,33188723a_metr,33188723b_metr,33188724a_metr,33188726a_metr,33188729a_metr,33188732a_metr,33188732b_metr,33188732c_metr,33188747a_metr,33188757a_metr,33188758a_metr,33188760a_metr,33188760b_metr,33188762a_metr,33188763a_metr,33188784a_metr,33188792a_metr,33188792b_metr,33188792c_metr,33188792d_metr,33188793a_metr,33188795a_metr,33188795b_metr,33188804a_metr,33188804b_metr,33188818a_metr,33188819a_metr,33188823a_metr,33188850a_metr,33188850b_metr,33188851a_metr,33188856a_metr,33188870a_metr,33188873a_metr,33188880a_metr,33188881a_metr,33188898a_metr,33188899a_metr,33188899b_metr,33188899c_metr,33188909a_metr,33188910a_metr,33188914a_metr,33188914b_metr,33188931a_metr,33188932a_metr,33188938a_metr,33188938b_metr,33188939a_metr,33188943a_metr,33188943b_metr,33188945a_metr,33188967a_metr,33188969a_metr,33188969b_metr,33707230a_metr,33707230b_metr,33707241a_metr,33707241b_metr,33707243a_metr
33188627b_metr,0.2161972745877355,-0.6538292090956469,0.4551749095192847,0.46348171630389395,-0.19836596158089922,0.041398181088950416,0.02640597759867114,0.07353079512759333,-0.22568773736567782,-0.2682337933255941,-0.15604866291933958,-0.012584246335636975,-0.15191517594411255,-0.6259108081376324,0.04442399569939126,0.4501506073444906,0.022103094968707777,0.04644984870669278,0.08836471323061874,-0.16721117883702907,0.26142749228280776,-0.312755176609802,-0.33495648357013347,-0.4406509461472791,0.7191407495839091,0.3237036909057353,0.4461106582410841,0.428844594495919,0.23752887089695018,-0.18027764679195799,1.0,0.10107795902777444,0.08920237053076452,0.12907369375939906,0.129180183476244,-0.03666512718269049,-0.184797350248179,-0.01656197266600298,-0.45762072132183795,-0.1531260679307351,-0.1569083863507624,0.5589865142553854,0.1642977090279258,0.3253089043779027,0.29889858323228424,0.23247956994571048,-0.6554325931830826,0.10567983112987743,0.18421703499909095,-0.21465736205160516,0.6383352987092132,0.25236851635647284,0.15020029914744726,0.16144912777417395,0.20261694103172082,0.051406980935030946,0.29058918543749745,-0.2903487005949126,0.5208860123188683,0.5007446780955179,0.3458438420732245,0.27121623279328905,0.26166015015481814,0.1845647856060631,0.30758738407026837,-0.37060847114708423,-0.28111159325123497,-0.2738865568184487,0.21177391283851824,0.17012776581716016,0.6312286648653456,-0.6830797024492898,-0.022055953316192672,0.21570349256946,0.048877798264337385,0.3777055774334555,-0.2670128779909127,0.18988547718103677,-0.7043699467479895,-0.8712523366202307,0.24120210532230515,0.10186420208447622,0.45539129080203,-0.19895162109283196,0.1895865150596743,-0.7124911324564009,-0.36116913826276326,-0.14543505928203015,0.6886778121308819,-0.5504769631951754,0.07714762713198922,-0.1858025514924124,0.4226402996873392,-0.11965769756285478,0.02742936148542253,-0.6439466824219381,-0.4114425037728455,-0.0656935145615289,-0.5353628244935897,0.41178146404076565,0.6888510181407848,-0.06764681348167492,-0.10343003542266747,0.6939239938589955,0.28508388372757015,0.7564838009737875,0.2882500335768031,0.047826164074747275,-0.1357952605544163,0.15538723579070543,0.21812808929075894,-0.38454431882271206,0.615180157290634,0.08614616047319568,-0.46121907926196587
33188633a_metr,-0.024829715239094323,0.02216044896262817,0.22836479452201003,0.21902422735357327,0.01408345823269927,-0.2949726469514331,-0.25768408351941724,0.06785646969141362,0.1077372185583818,0.10457908978323388,0.11400436930024856,0.143106825262857,0.01547461288993813,-0.08517013823745297,-0.005989429802203791,-0.18699340218732768,-0.010876054539119486,-0.13604874160275618,-4.035236684843906e-05,-0.1791996030488233,-0.333824201481002,-0.28368150441736456,-0.16994623119444097,0.24546610045446612,-0.3037133972339794,-0.40540625385829004,-0.3677440775409628,-0.3036340818854367,-0.3392485880169193,0.020966573396074155,0.10107795902777444,1.0000000000000004,0.9888345728148658,0.9276631656165258,0.9898989316315326,0.8030610791646592,0.45171460038137223,0.49408466050950584,-0.046286923206284906,0.7038949878796685,0.4305043231174063,-0.14468429463657828,0.036118703552678405,0.2608996646212459,0.5176916421067423,0.2668112998615665,-0.2596410296238265,-0.5633504800114641,-0.11894527486739948,0.5179534618940711,-0.2599751839191816,0.4441641516283746,0.043724644376088695,-0.0932451488351747,-0.17910637148096012,-0.24243572527302126,-0.12025204182881374,-0.5287972715037932,0.05444074431225239,0.05496285671507363,0.4553319531165002,0.13640332175421507,-0.2615174456109099,0.005172471535679257,0.005327389305655906,-0.05369731833947933,-0.3008733263531755,0.3532867364663809,-0.004412294950111155,0.27700989478134536,0.3027881768478719,0.1327413649288737,0.25442886943591253,0.07280334233266891,-0.20200413191105726,-0.35314301335384457,0.2376878576952433,-0.10854800791500147,0.07687791574913486,0.09371403825035744,0.5860002595695305,-0.563026565962631,-0.004075585412600019,-0.6144333491594336,0.03715648022424285,0.20948307970204164,0.1144187035494247,-0.0960805231263806,-0.0369051043355682,-0.2943638636511781,-0.10919381140713871,0.3213883045614626,0.2656454279250363,-0.3924309053299311,-0.017213598433649183,-0.036033841391599965,-0.1840650895539207,-0.29454259397701743,0.1819020356033503,-0.027208285770935037,-0.2504327072221436,0.015369353437644668,0.26215794394529673,-0.12782347425152937,-0.221344436913756,-0.049034279347721456,0.1383255847227368,-0.021706330807377865,-0.10680569224556806,-0.10047320471189748,-0.037668400031966344,-0.005384317982057682,0.11640278056627362,-0.20708350315061702,-0.041047926240304615
33188637a_metr,0.23450116531378012,-0.013332633965068277,0.3260018788290727,0.31422412680325057,-0.010042596225292313,-0.20174111480280552,-0.2344483726419963,0.04973284536147579,0.05744376808104546,0.06203260456324123,0.05471824619447249,0.14750995710382406,-0.04863988606850146,-0.08605809601078188,-0.025959039337840824,-0.11920162941324029,-0.027966578175234638,-0.139828831585168,-0.02758597403993814,-0.18380663176780296,-0.45042421997330667,-0.37256871479378006,-0.1620757393865248,0.35429038458926776,-0.2996606127633713,-0.45749724897804134,-0.36472627712600375,-0.3015150437450608,-0.36459671366860275,0.023392365113667442,0.08920237053076452,0.9888345728148658,1.0,0.8955838788543142,0.9832817032589217,0.784199923976789,0.42199113573343905,0.48033718696166566,-0.07037874682793215,0.7125312267866025,0.35538852096026946,-0.11569663861963808,-0.10186368442752346,0.23059901945569664,0.5726576496960691,0.33846827765293497,-0.3082871060186365,-0.5827216052111599,-0.14421873211343797,0.5123196435185218,-0.21888594723286592,0.3838488242139384,-0.04901653043234394,-0.012035969436565914,-0.13210910004468068,-0.23967680795442334,-0.04545829759763964,-0.45190621794320407,0.0811194012149738,0.08321531341382842,0.47784474154549567,0.18662772038793163,-0.17199234113592476,0.08590323914342182,0.00102703645475021,-0.06532256887137823,-0.2825579336604743,0.3079085311514621,0.09001203851904092,0.30140440048687694,0.24949091096847054,0.1174173740176798,0.27490593300457,0.024018172005755633,-0.3228152698373712,-0.42552423912058035,0.2409795429420952,-0.20799724736687067,0.09099125632804463,0.13145148009554,0.6036592485956258,-0.5740905163243498,0.026074461317593105,-0.6151337502237197,0.07884675017018175,0.261360978763891,0.1637645288425085,-0.09478017418813237,0.011982694005177303,-0.28294187279077104,-0.12897895668145384,0.2789967163733788,0.2545581743371676,-0.5650196284316514,-0.24143767434075247,-0.05551376430482965,-0.17376840165164933,-0.2348988203172492,0.12981340169755215,-0.09396491286363141,-0.2152553564571558,0.061331709466791326,0.24724551931353606,-0.21814607758748122,-0.3149177207539346,-0.10694245641908406,0.07621464863106384,0.0716937971750208,-0.060319361345423365,-0.025459126341953586,-0.05418743280717651,-0.04906392205288871,0.06830611405517945,-0.11988351233119779,-0.033177442486087436
33188637b_metr,-0.3905553569239576,0.1399000863757157,0.1035185723501878,0.09720425942716025,-0.015720431299056786,-0.39885374782136135,-0.36386909947108736,0.12620150556153162,0.2777350650087488,0.26750101696075373,0.2861451124970666,0.2115942012973581,0.06214221399873954,0.016084665553678417,-0.055761305362609516,-0.20370831313493856,-0.05306400615600624,-0.27538612130851753,0.002967178689896316,-0.2930657957650324,-0.25725210398605186,-0.2748774488750924,-0.2258744225305554,0.08984957221007042,-0.3660408431405795,-0.4244634649446471,-0.46553123747974323,-0.39076860610805675,-0.43425895216671645,-0.20013935297255056,0.12907369375939906,0.9276631656165258,0.8955838788543142,1.0,0.9140684528738986,0.8605939640319002,0.33854733753590516,0.381219949727263,-0.1424644418744058,0.6990778980438969,0.5487243091615961,-0.06785267410948605,0.09264406430482569,0.46250210831741284,0.37082958386031134,0.18023689152952363,-0.2834282060787114,-0.36920111075704015,0.012140179874196442,0.2785914412776787,-0.19461017957563972,0.6315782881396447,0.26180151795332973,-0.20256957939401046,-0.09967132838717914,-0.1319631259083969,-0.07741260912475466,-0.6215408210126139,-0.04762536106718576,0.057767742994125966,0.3380128833703287,0.11510092160031442,-0.4160171625797669,-0.0846482403999361,-0.09137087516432812,-0.030607301526100836,-0.2996235537123848,0.38632558436511477,-0.07318089420302454,0.11250103138144801,0.43758026655598214,0.15355762236850873,0.32205959705694964,0.24891636176387524,-0.01797723368085431,-0.3405334230687647,0.30047494235570316,0.11211311012946143,-0.0013825622414274088,0.03688394701330205,0.47038071723820013,-0.38465407642622557,-0.10675986665281448,-0.6913946834709843,-0.07471138279061852,0.16270534945216536,0.1911834242976898,-0.28733475102745243,0.019146181839291634,-0.3667697779965878,-0.044685483014997376,0.4423405096140521,0.1659507003635922,-0.19812411622699802,0.2554574683587683,0.0453797601157403,-0.31603014847377214,-0.47024203205182347,0.12819556944966212,0.07631932298428325,-0.22009146968911883,0.032394608862965676,0.12290719140855202,0.009755131786113534,-0.0986434921267482,0.05099797898168718,0.19624749335431182,-0.1851361810767072,-0.18539287962881484,-0.20570712458407822,0.11780624507530486,0.06399406445221453,0.20475534999210024,-0.18902099240459058,-0.11429122229520906
33188640a_metr,-0.3275801762202346,2.755453563040174e-05,0.2520666127518886,0.24192389221102648,-0.052286795297739455,-0.2986248741466009,-0.21333172386305552,0.06978641907318159,0.13314627008165444,0.12069984045907561,0.14862036752276409,0.19911611648595717,-0.09632445824471333,-0.09751090529657896,-0.023116913792555215,-0.1884437501938241,-0.025327333078566706,-0.1681395925021764,-0.019793975917757296,-0.22926476097547982,-0.3390097449649858,-0.29751668927325187,-0.21311380201118407,0.2158262041344822,-0.25970776484776004,-0.3599577213043526,-0.3130450382406857,-0.24898514006353648,-0.3035513135325178,0.03685013286795606,0.129180183476244,0.9898989316315326,0.9832817032589217,0.9140684528738986,1.0,0.7244836624491497,0.4251676534887571,0.4353224475322778,-0.01760929672014577,0.6423719899091778,0.3436170211831477,-0.13068003208218698,0.03659127016044072,0.21844994722598035,0.5641417906395325,0.3754550085556919,-0.2852034533416946,-0.6368010355498852,-0.22518672114791544,0.5277128689143276,-0.28016902205859806,0.39213572169954525,-0.04103809372283833,-0.0030947276228850203,-0.14777421429722679,-0.21737796106843757,-0.08068051840770982,-0.5170620408727784,0.09154335580788905,0.16125671231757854,0.5008156532602418,0.24039926164237796,-0.16457746329770676,0.14250115912233643,0.01239810448910479,-0.1710468211146827,-0.4068403543671527,0.299106589184113,0.11497404346694336,0.32940853762505884,0.36397273166214505,0.1572463309874307,0.3200773483860253,0.15195296329476826,-0.2161151465365329,-0.33760559891389735,0.29437832666609315,-0.05323639954373287,0.09572960530670067,0.11324052228100222,0.6672522573781252,-0.5733709896547223,0.03957135165577635,-0.6538134671093736,0.010391441607081475,0.2342364691529448,0.0769723710546529,-0.07851731105020297,-0.04556422659312128,-0.331187695982166,-0.09390535518715148,0.22390879348031364,0.2108633966760003,-0.297272160533802,0.2888268492214639,0.007398860685318773,-0.1614265241325907,-0.2388264647884691,0.16106164577392945,-0.020578383898699867,-0.19344105004054044,0.03548218335519413,0.23057353206104772,-0.08768509407568426,-0.2565085365582892,0.01177113092692671,0.09887952298823456,-0.03988647264919431,-0.0919656669746152,-0.13101362214632853,-0.09470300840131293,-0.13019785707736778,0.11959021992913574,-0.20273194700022373,-0.05949812823599286
33188640b_metr,0.5856967377730006,0.2263209323788585,0.04327560531922284,0.04182783369936244,0.23335709525798742,-0.19049710350073298,-0.4486999795711277,0.0817357490057655,0.08472465504371895,0.1277917710755319,0.036447295330925444,-0.04968059353969795,0.35557437714679513,0.11083935987765076,-0.020792876987239414,-0.03934854506274627,-0.017928463380905663,-0.15769289278507148,0.01804734425920116,0.01811179381621508,-0.338097102648954,-0.2464007689248096,0.012556773110996589,0.33220385794087487,-0.49472253628409746,-0.5789859247998845,-0.5866446199342461,-0.5157147541195707,-0.5165383132008334,-0.21588583528085636,-0.03666512718269049,0.8030610791646592,0.784199923976789,0.8605939640319002,0.7244836624491497,1.0000000000000002,0.33518451907165564,0.49305630233041986,-0.23912374421713983,0.824492191678284,0.6841111687615932,-0.10353073927686449,-0.06448248755203459,0.5116358921410086,0.20256772876383863,-0.139007847444598,-0.19730337628353828,-0.0911368199516947,0.3387281609705613,0.19314292984115378,-0.056096607960851266,0.6576363900882796,0.43047671968916934,-0.3890330376534021,-0.14381771819364633,-0.15975947550734165,-0.14972950194161422,-0.4724740391072014,-0.1995323909691082,-0.30674983613127854,0.1448028391773782,-0.22249411624062693,-0.604189355194305,-0.47917781078238,-0.15506231455944006,0.37142547646955726,0.16308485913381257,0.43881556780911796,-0.37984054393177286,-0.06426158231566265,-0.16847823194143804,0.07043530105414536,-0.017999874922039392,-0.20575356811100456,-0.056176926711491645,-0.3285438054725466,0.01765596660053822,-0.24520363102859,-0.04672554529692431,-0.001921420265214149,0.13667998368218331,-0.3022314859209158,-0.2577621927292184,-0.4722687245652996,0.07802017482151406,0.09605066709762641,0.38044060784157874,-0.28734293816769174,0.09281255457720024,-0.11522197197487152,-0.14688251972070496,0.6533777921302784,0.37556314256116385,-0.5329439492163754,-0.5812868553795666,-0.11677258659431837,-0.33098531915492296,-0.5462464453367771,0.14263202421997517,-0.012617410794722984,-0.3718278467951931,-0.01592456505674458,0.16233045176231747,-0.2819251536180152,-0.044080965889446995,-0.31405673669491835,0.21377230879855658,-0.014600645373306355,-0.20881396575658603,0.04831500642594907,0.28954934539473254,0.4816899096799967,0.08030499714981514,-0.09039516222923825,0.008493239969710896
33188644a_metr,-0.3909631039860377,0.028973342448063686,-0.37757340200303574,-0.3664013185476051,0.796394815277392,0.07878328371740968,0.08090938782429141,-0.005696167724413314,-0.08120488359420489,-0.051514310102910535,-0.11079068103546169,-0.06008157113389821,0.463082285474199,-0.31067449853105017,-0.009169800036642145,-0.6092972814872368,-0.028720663948285267,-0.01142546215595027,0.0065230356915093185,0.115221737200963,0.021993157265124123,0.37721620075851875,-0.17518803229081653,0.10875747003448828,-0.16099088277485807,-0.17214842401639216,-0.2731418252139805,-0.3586300033237148,-0.05782268295333562,0.10600827312234214,-0.184797350248179,0.45171460038137223,0.42199113573343905,0.33854733753590516,0.4251676534887571,0.33518451907165564,0.9999999999999998,0.9011682481325988,0.6865400530520114,0.5788422957319452,0.6158745850595905,-0.611458896332198,0.27826318602208494,-0.33419576219045205,0.11382489064218582,-0.17900478255452407,0.4761737250256632,-0.3399811529186154,-0.2036969183573378,0.5207124412587995,-0.5613936210276418,-0.13702532074238272,-0.1363824586417848,-0.46515866358617736,-0.8251816739506233,-0.7901264989157557,-0.7333742351831075,-0.3321147184465601,0.13964152683785697,-0.2588074395475371,-0.05239809168296076,-0.40660574293810275,-0.2710226887736252,-0.3450243414647857,0.28662302015491603,0.13326194537908714,-0.25093514796151456,0.6110734907456652,-0.605556786917706,-0.19497341771471358,-0.16136134462209295,0.05073279202051675,0.020066007099870463,-0.29117806306010907,-0.13821394338942344,0.014639916210797275,0.05388593225232079,-0.2925531504633113,0.2978618012232271,0.19009576115222634,0.1288752308083575,-0.8230111698223824,0.1385781024474258,0.1236789135008843,0.12995589558021328,0.13056209946967276,-0.24437951165518518,0.6175072350173881,-0.5249593766359337,-0.24081469611657821,-0.23817744686593809,0.1899193206389575,-0.5020783345453235,-0.08386054475445094,0.502772312859369,-0.022198846772835113,0.45883563120302345,0.12832484024953988,0.6415678516165317,-0.1560112483577234,-0.6199979297046706,-0.4039088525270259,0.8084618252327795,-0.27691246805720665,-0.3022040542654005,-0.17613637720288813,0.2075106001374504,-0.12204497131467672,-0.01296689412756271,-0.2032591379359366,-0.6445325768216319,0.15668469843662325,-0.14379634027137,-0.37751088102346064,0.41562356311366766
33188653a_metr,0.1261709754120777,-0.2911484089484596,-0.12751598112203022,-0.11366353111338635,0.7810981931302223,0.2651306896032919,-0.03474410255376508,0.007541212438688295,-0.29483780104272195,-0.2506224573771568,-0.33040474986329593,-0.2512547565540713,0.5462030762233941,-0.41826923072341526,-0.020344719301599454,-0.3339839460058092,-0.04020074322350258,-0.007260330447905707,-0.0004469581696146838,0.20005207677501372,-0.018935076232106957,0.13582033459556664,-0.11791358474451531,0.06604920345170871,-0.043847545004824726,-0.19493350682065277,-0.22103583650656775,-0.3235840968154215,-0.08783961991873371,0.04214739778792476,-0.01656197266600298,0.49408466050950584,0.48033718696166566,0.381219949727263,0.4353224475322778,0.49305630233041986,0.9011682481325988,0.9999999999999998,0.3462712021535801,0.7134417247010499,0.6588274952496151,-0.36294658782803596,0.19425325940243943,-0.19874808110564693,0.08491924275641342,-0.3017804186645934,0.294039869719368,-0.13535419433894036,0.11100665631624099,0.3824984892742574,-0.2974738098184626,-0.04233684870385659,-0.0023499387690605095,-0.4754178237704677,-0.7042398578711265,-0.7601465012233112,-0.5806124430533529,-0.2709570895108398,0.17515662872262047,-0.36236488081609064,-0.0988429320445789,-0.4307084022668958,-0.317059160620306,-0.47333160000530644,0.28107682270936846,0.24373985648472898,-0.07642807015360287,0.5625470332099568,-0.6559457241044729,-0.1866724429793485,-0.17928745453805273,-0.18670986891631736,-0.1434691462774442,-0.4512474132406955,-0.1853141951349652,0.13045429509746853,-0.1748779576079485,-0.4344385554814872,0.16729109787229646,0.10719839163657452,0.00038723576102086215,-0.6680948485857402,0.1554568163547541,0.13341775090154825,0.2893657843118874,-0.11050922747608097,-0.16166038528849466,0.456346534450414,-0.2719375450840844,-0.2746528680565316,-0.21053608242032723,0.338964970755407,-0.1314279038431828,-0.4579155748707577,0.041178767916434725,-0.30098986747248957,0.16706179706990962,-0.05416400641647025,0.34647237589335195,-0.31875643407234083,-0.47431843162998577,-0.37685957870694536,0.7679081016574761,-0.29918916888494845,-0.2027647653297062,-0.2210330583694969,0.2096690979380036,0.10974282332902592,0.05380289884627788,-0.017181244861163115,-0.37859597188601174,0.31804274322918635,-0.1162160301570583,-0.22050769056704253,0.3207291707489077
33188653b_metr,-0.4547506861526156,0.5096178646730435,-0.6519488546922367,-0.6475278679181531,0.5322103035190099,-0.1934786482911693,0.3890834671299688,0.014660556571489647,0.1764986526982482,0.17232699149973008,0.17012934537125288,0.12479286051539722,0.1403788984419326,-0.031070941669342815,0.04458656788638942,-0.7745159549413009,0.04511611962769639,-0.019309209367404098,0.028933445919692546,0.06608343806320453,0.0871334450222841,0.690109443629228,-0.14442069078001574,0.16297449251212273,-0.17442876265270685,0.026556996558850163,-0.11092573474822326,-0.1522406110236976,0.11930016646563418,0.16893172919684646,-0.45762072132183795,-0.046286923206284906,-0.07037874682793215,-0.1424644418744058,-0.01760929672014577,-0.23912374421713983,0.6865400530520114,0.3462712021535801,1.0000000000000002,0.009982754905319547,0.19014199833086176,-0.8544989890987734,0.3081605529306138,-0.546060446822533,0.0332482313594641,0.013704486946603589,0.6408357540394858,-0.3802023935581446,-0.5647847591044756,0.43790032480963015,-0.635624935442736,-0.4346477990293855,-0.3700290694698626,-0.19997716712898567,-0.8023657200009069,-0.634105264382186,-0.7809357768826037,-0.05645597335854915,-0.0006388258439824948,-0.09855433303214481,-0.0481633220603808,-0.2678188557575341,0.05289973364216145,-0.029241653278271135,0.17384736505975076,-0.048265793033639204,-0.2759221257426744,0.3089141234213858,-0.3215057256543888,-0.2131760112206005,-0.20229062751539273,0.4016521869726081,0.15601494020630027,-0.0884517632123308,-0.053139695827938406,-0.07588553603114329,0.31147361222279923,-0.08680571662926899,0.4337719676257799,0.20428494753258966,0.10260423797660202,-0.646101177553209,0.045686028699430205,0.26547399539280325,-0.10407924606818353,0.3946477890182513,-0.2919293407477869,0.7758647001269262,-0.7316419732514376,0.06410537281445967,-0.1549925811324385,-0.2420721090983676,-0.42892544402827065,0.4629574710469618,0.38114944443905907,0.31816378341218654,0.850785204197238,0.5002086486469485,0.7950595318500076,0.08107462949161096,-0.6074391112293727,-0.283787588215071,0.6402852537009787,-0.25132091176545485,-0.30616778475473866,-0.17179666634227525,0.08873054737424148,-0.33833534951502753,-0.08296667263255676,-0.24873291416131826,-0.9184564411716681,-0.1287600601714995,-0.27420106694724233,-0.364893298457866,0.4201216768262027
33188658a_metr,0.14463630383062143,-0.20335344887247284,-0.0756575255910216,-0.07925176027728013,0.6043493986883176,0.26284796728030013,-0.3055611032033626,0.16650959974809035,-0.24733312061447268,-0.18928998765369498,-0.3010892950832517,-0.08557489340132364,0.42315524516282904,-0.26558738746435157,0.060976859987117715,-0.35354990985894424,0.06743897478390089,-0.128244350817453,0.09783293328758048,0.09727922012813739,-0.2361922388245952,-0.2637254163575889,0.1447328814267876,0.42738617942295154,-0.3175530823539616,-0.5957518875781,-0.559472173669521,-0.517230406996375,-0.3169241154292465,-0.3109159081929535,-0.1531260679307351,0.7038949878796685,0.7125312267866025,0.6990778980438969,0.6423719899091778,0.824492191678284,0.5788422957319452,0.7134417247010499,0.009982754905319547,1.0,0.6681600807589815,-0.1421120255404975,0.009919859423492243,0.038308799123003855,0.2277491639377561,-0.13672283210658892,0.1397443546280303,-0.20458818659986905,0.11189340491458435,0.22057047137528385,-0.3697632221761757,0.21786501296716607,0.07022358427171183,-0.47086694663898515,-0.27040563854744226,-0.358913389746422,-0.19036518302622538,-0.48102064957597523,0.3037963043406139,-0.2542127088714536,-0.0037021650842516554,-0.3389712051054502,-0.5241031119679758,-0.41390743050532863,0.39840462571906726,0.42561115045064896,0.032101782761729314,0.6972448251674395,-0.45764096419041633,-0.25731152560541476,-0.3715971924589046,-0.08010368367455324,-0.07153767843946487,-0.3893091499127615,-0.31071875380353775,-0.1815980181714265,-0.1038034580587742,-0.4771765824667631,0.04781802301265604,0.38344827459976877,0.03005462716725071,-0.45145766099503054,0.22682430904366213,-0.3320926657213667,0.31208771479867675,0.3483271513919303,0.06637923220243316,-0.05496126947435715,-0.3552369177659745,-0.2858383247849639,-0.441529887149656,0.5059650632731145,-0.10038029096821739,-0.5015525238686745,-0.007616814032482037,-0.08242698587987392,-0.14514597566555607,-0.2917989876071615,0.17094066295650995,-0.4844184989690232,-0.4938920333789899,-0.33966274458802703,0.4917391618478005,-0.3766867713098379,-0.40035993440058004,-0.24798289379988145,0.12246641568772267,0.11163147945454151,0.1990395879781963,-0.22794695791198152,-0.005165702128724371,0.4521239852063312,0.25543572900112993,-0.34872149627541604,0.29815450387004
33188658b_metr,-0.2156221711097818,0.33681583341735566,-0.7310966420450457,-0.7192631201566148,0.5754058225516313,-0.032388090038252826,-0.40627525504673473,0.12422524123930491,0.07119218261517178,0.07491718989255289,0.07042946915427557,0.01616914432739318,0.8045232603614175,-0.08446768329229043,0.07819841624460916,-0.6033131349000855,0.07625031505788571,-0.08269053660039606,0.1423983642749494,-0.051222758822388255,0.3028710631567424,0.23977791217423658,-0.13933506861322828,-0.12208318769803045,-0.35748519072218726,-0.42061264986542185,-0.6032652810501539,-0.6114776582463595,-0.3406148826447624,-0.2885342420850984,-0.1569083863507624,0.4305043231174063,0.35538852096026946,0.5487243091615961,0.3436170211831477,0.6841111687615932,0.6158745850595905,0.6588274952496151,0.19014199833086176,0.6681600807589815,1.0,-0.38513596270785905,0.26099435669354565,0.2946250469525671,-0.15822047952711404,-0.6036614666507452,0.3375817623299571,0.19645968081861384,0.4161311631463577,0.1484535141312572,-0.30128503040213217,0.5079976028959088,0.5500844596699128,-0.9000202328610226,-0.5304938468669832,-0.4512460416341783,-0.5400351564461946,-0.5936023880720527,-0.18065262903216472,-0.6238679491523563,-0.15278912168219344,-0.6694214317958377,-0.8023702386462485,-0.7595664177855331,0.14419291899196235,0.6151071272392775,0.17219012063433586,0.8049977228170762,-0.8452766816323981,-0.4846751742979693,-0.1070209174613471,-0.11375733555994733,-0.0521021921389034,-0.09001524432604505,0.1397282380730012,0.14944891892493847,-0.06947213566222299,-0.012582349886842717,0.15366737649841503,0.007937133455586474,-0.27566751432270853,-0.31816359651012405,-0.22721924686201192,0.016413167654926536,0.04547975423899422,0.09205389678069542,-0.01731583667789412,-0.017969198312609652,-0.34010060570079237,-0.19903756596783514,-0.015312516458603454,0.6902631666521662,-0.5049028325393781,0.2162295290170535,-0.08533308924926139,-0.02386815280078173,-0.01028135177410313,-0.4333368731195688,0.49477857746517545,0.04510231693460368,-0.6330100694253034,-0.28389397046525305,0.5395542966903158,-0.03340920178006785,0.15204412527503183,-0.0819518786132802,0.21558291745618335,-0.26007242624009497,-0.1179051171385898,-0.37493273123796056,0.021974958935044038,0.6034161776789213,0.1375381443381837,-0.4234618998727595,0.06709290010524041
