,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,capital
33707221a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1462394188045,17.2874023718447,17.1815041507562,17.8281181264496,18.444255989093,18.7167823893014,18.9152756067849,19.9169038633357,20.0974352206069,20.619387422151,20.3790175633053,20.5212631281172,20.6037546455572,20.7383053197791,20.4090833103182,20.3530276695803,20.5566256102591,20.6429027249329,20.6002464689602,20.3573046032106,20.0229077369007,20.7045481484992,17.5757349281033,17.6733622912627,20.8184851811695,22.5364318095434,,,,,,,,Natural
33707241a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.455492455131,446.593601675619,407.265447717569,383.923274017477,532.419800178275,510.090018136316,512.785988117826,534.282739738211,568.387928674972,551.738116633254,777.308764826022,617.703827753016,719.931090776167,684.546428228284,752.420902414981,774.529063958044,869.594126276383,883.950526066366,908.577170400889,919.882020437759,938.89586681345,958.016669449502,996.127184318175,949.695498355261,1039.22163684309,,,,,,,,Economic
33707241b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.649275,16.822184,7.645586,10.765524,15.113209,21.006459,16.352708,13.367067,16.124281,17.13154,12.773139,30.873678,21.126569,23.193714,29.526242,33.041507,32.465789,39.87734,37.741977,31.658782,36.940384,36.303169,45.078843,37.28143,26.185988,,,,,,,,Economic
33188804a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3524338267915,59.5092162114957,58.7035269646202,57.7266826385546,59.14760434445,61.675931528677,61.4883189930219,63.981354265532,70.2367885337091,65.3096815734397,72.2493406844397,66.2049739676489,62.220133682741,65.2414543355911,78.3337292659009,79.729009895954,76.6354877121148,78.8192811299995,77.9528700214747,76.628548473768,76.9,74.0,78.0903491499711,77.1360297683523,,,,,,,,Economic
33188804b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7009533786639,62.1115025194523,60.9142245008303,65.4373582444849,66.9425411183385,69.6819417652688,61.3903535009871,87.1030759411091,72.7675337083673,74.6266429314634,79.1074226882199,84.7791189080071,55.2725725092646,58.4753555099901,92.4392474899271,90.9595799800959,91.1961923984334,85.8305977939815,86.1828875282583,86.5169091122514,88.1,83.8,83.8803610985686,83.1057116326505,,,,,,,,Economic
33188881a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.52,5.52,5.59,5.63,5.63,5.63,5.67,5.67,5.73,6.22,6.22,6.23,6.23,6.23,6.24,6.25,6.6,6.6,6.6,6.6,6.712,6.712,6.712,,,,,,,,Natural
33188593b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06996417750576,3.67951913665158,3.71936677261232,3.76458907992422,4.55000408352636,4.78513602652824,4.80698249275201,4.87992919896574,4.8929745630732,5.06786376646997,5.35664471680585,5.92041592546381,6.11981610809963,6.66577010630708,6.90528310528878,6.28689074813164,6.97857180249305,7.96953067785878,9.67008704367735,11.4068497270906,13.6765349301142,15.9917518241016,17.680600767667,19.2478100404767,,,,,,,,Natural
33188696a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37851.0,42261.0,36513.0,36445.0,35117.0,32759.0,32557.0,36373.0,37559.0,37136.0,37450.0,33795.0,39906.0,39572.0,39308.0,39486.0,36326.0,36666.0,37428.0,40556.0,40616.0,39500.0,33501.0,40780.0,,,,,,,,Natural
33188686a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.6,892.3,929.2,953.3,994.6,1045.0,1174.0,1223.5,1284.2,1305.7,1402.2,1622.8,1913.9,2196.8,2613.5,2830.5,3168.0,3653.6,3877.6,4185.6,4710.2,4977.7,6012.3,6798.2,,,,,,,,Natural
33188593a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.98772489711389,11.3579466032796,12.4334585750857,13.2034214688526,13.8768155574928,14.2019135272095,14.2723383581331,14.105430914629,13.7822671722642,13.4716529776829,13.3456985925585,13.7395930066548,14.3569614844592,15.1138676981568,15.7200337799551,15.9305393697316,16.3750578870918,17.3178200264447,18.4586629738063,19.2167846899637,19.9452838452368,20.3117848183867,20.7682699144885,21.0037126845366,,,,,,,,Natural
33188593c_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18975138052427,2.41225948385386,2.59511398183216,2.73653029658454,2.81943965274375,2.99858475771485,3.02778298609196,3.05273912255441,3.08449322606543,3.18716591909037,3.36142746903962,3.84587290162777,4.21713422934664,4.57220234093641,4.93797450378864,5.24165373040539,5.82807575323159,6.94299536118482,7.71649233915217,8.71954079758569,9.32479954792434,9.8368345385846,10.2279499580658,10.7193053146799,,,,,,,,Natural
33188583a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71550607940852,8.77246955604155,9.59478218352506,10.223481035064,10.7611807307182,10.9956388134059,11.0604812368619,11.0012977492139,10.7866746098439,10.6173409560939,10.6027822769225,11.0459703785288,11.5874301400381,12.2046933429183,12.7439703906665,12.9213382524727,13.4052761427901,14.3797647131982,15.40899454703,16.2883910887755,16.9866833494742,17.4121997157066,17.882192095952,18.2342932327457,,,,,,,,Natural
33188818a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.8,3069.9,3178.3,3688.9,3899.9,4138.4,4639.3,4953.5,5074.7,5351.2,5604.749866953,6058.34748122699,6446.258050116,6592.76681669929,6778.486917469,6968.13111731504,7109.7704355678,7226.60939163965,7269.34670117692,7495.70913428274,7048.24233182467,7290.71480055222,7778.95299831019,8271.16713175073,,,,,,,,Economic
33188823a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1014699824582,20.8444904768692,20.332463309255,19.6223892397986,19.6806802952513,19.768555295155,19.9669154799982,20.2690811626187,20.2540691296422,20.2503342092501,18.3696307832492,19.673891315367,18.9801132819413,19.1938345560185,18.2291822758719,18.3584341236598,18.8736437813114,18.2315444740256,17.3264255246101,16.9875793504083,16.1620536696631,15.595854458453,15.9254776714896,,,,,,,,,Natural
33188726a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.812095334478,151.240389861967,148.708647771785,144.502178475485,145.934251818678,147.456184321639,149.926356974366,153.913146193858,155.993923850549,157.665173588385,144.571455794696,156.49915563848,152.582269480323,156.230730761039,150.165915041752,152.872994110415,158.907587498941,154.678793418415,148.04611070852,146.195668479732,140.12985393208,136.288912578839,140.389216983085,,,,,,,,,Human
29946667a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25842759546266,2.32594344817328,2.56288038781818,2.62096656228112,2.62571580023682,2.84392461495387,2.83569547828773,3.01278692842118,3.22863527353231,3.55038363193311,4.04352232376918,4.27530815363551,4.68102980083462,4.81125128730703,4.58080409173974,4.65537625681354,4.46584554799509,4.42984137131625,4.07369767173086,3.89237589904345,4.04366829807557,4.03368838157393,3.98598309203724,,,,,,,,,Economic
33188757a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.818979548033,101.171880031746,98.3419278609706,96.7038774569541,95.0974967017254,92.9059193641649,91.7819164321264,90.4820114303484,93.6017790771265,83.1320705924363,88.3882114148726,85.1716273837894,85.6728228924234,80.4564074285847,80.5815490956497,82.0648037504867,78.8069426736138,73.3301045560811,71.5959318664573,70.1272822148124,64.6128720371764,64.5905979969917,,,,,,,,,Natural
28325038a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.130825943901,92.901488233801,88.8260856114932,88.5314666829577,89.5614032237023,91.0002564291381,86.62041763481,80.6954825204205,77.8645627730975,82.7043148829802,82.6541453397445,83.8620269189439,84.1053582936999,77.539853333257,76.5040251099007,78.2327164831626,71.0366938203187,72.7447443395828,72.162034605656,66.5344795139814,69.3653505615689,,,,,,,,,,Natural
28325089a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1383563908278,18.1261845003589,16.0312660434092,15.3520584426675,15.2130817481116,15.905466238192,16.3914303153298,15.501223396824,14.6358572706566,14.2371669610547,14.9824083749745,15.4788199155185,15.4523413608229,15.2022463827749,14.1285751904317,14.056954715667,14.3869647284634,13.1652714463886,13.5414809384421,13.5990811176873,12.3834607166997,12.7898844251115,,,,,,,,,,Natural
33188793a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5845094539,4.757997531,5.340853948,4.9756303356,5.6420712903,5.8665310866,5.6303278646,6.7325345959,5.6972018379,5.4363290798,5.553297629,5.8253774572,6.0838051949,6.6550097222,6.1416468517,6.8218605513,6.6561211848,7.2801613749,7.6801643893,6.9305536643,6.97509147,6.5988884999,,,,,,,,,,Economic
33188762a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.13881973416,150.096234538872,149.078028390753,149.604623688664,150.051389119259,152.218784923792,156.014002574876,158.699415850952,158.0075641382,159.945795476404,153.795254770631,157.219927608286,163.456117718065,166.685091786021,165.122679004096,166.446259884458,169.334324562368,174.514256210259,174.2195139352,149.902621022431,161.524301504164,166.627382667933,,,,,,,,,Human
33188747a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14265.540754357,14239.9995967767,14131.4106818413,14414.8908020303,14856.4350065077,15648.1459420404,16407.4518682157,17359.5241273733,17056.3277470271,17538.6678371961,17342.8069982207,17674.8010307302,18125.4751247095,18356.0877399828,18246.1826218137,18378.2113019984,19167.5462651875,19940.0268340082,20353.1774975474,14024.540572744,15460.0414317278,19606.5847404701,,,,,,,,,Economic
33188870a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77946441744436,2.62466734403543,2.70221687689545,2.67985714819369,2.75160911496424,2.72792082447115,2.59501606014478,2.55228686099009,2.71850689181098,2.71325381276768,2.98022292109576,2.92761124583104,2.77133889513333,3.22199638179466,3.27210263737018,3.24459457312531,3.64486793769978,3.610382257788,3.83484954848515,3.05018838533416,4.52010764745253,3.91533624401047,,,,,,,,Economic
28325075a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.465662049125,131.517304948582,117.250323245387,113.054830476453,112.806552896586,118.640908570353,123.078972074499,117.708446856443,112.72326513515,110.847819948381,117.8218392497,123.128780586818,124.222299340137,123.740675926872,116.386483474663,117.054033093653,121.131768879534,111.695874436449,115.705549498504,117.034140868494,107.368319452001,111.768126905205,,,,,,,,,,Natural
28325090a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03358184898095,2.14919997622477,2.00591009643192,1.96529570956797,1.87136143998406,1.87418858047504,1.91278480937772,1.85159665968455,1.73733471156029,1.77927407207105,1.79253945067687,1.85940740787406,1.82474705969815,1.79740508113135,1.79386497870236,1.82345914715111,1.85092067190417,1.77718693582803,1.70633740200452,1.71130505962067,1.7731730112315,1.69444054678511,,,,,,,,,,Natural
33188784a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1993663682,3.5591244791,3.8270727628,3.5890692835,3.796141906,3.8776241818,4.0229109964,4.4734289741,4.0911244659,4.0016843495,4.2641467004,3.9951286965,4.3890974063,4.5198528001,4.3691723603,4.777053609,4.4472531134,4.6535417794,4.55198171,5.2580507875,4.582747114,4.2970384765,,,,,,,,,,Economic
33188732b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.97,117.59,116.56,116.4,112.52,108.44,106.38,109.4,107.05,102.96,100.46,98.98,97.26,94.33,94.19,93.02,92.62,84.24,86.85,86.3,85.808,,,,,,,,Human
33188732a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.59,170.01,182.6,179.56,172.49,163.85,168.53,166.16,155.95,155.78,156.59,148.15,144.42,138.31,142.71,142.25,141.91,129.69,126.67,128.92,130.44,,,,,,,,Human
33188732c_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.14,55.85,55.87,55.91,53.95,54.44,54.09,54.56,53.03,52.29,52.69,51.55,51.08,51.12,51.38,52.05,52.31,49.83,51.0,52.84,50.239,,,,,,,,Human
33188899a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01,59.28,58.39,58.36,58.5,58.36,57.97,58.07,58.09,57.99,57.62,57.86,58.13,58.16,58.65,58.96,59.06,59.69,59.81,,,,,,,,,,,,Natural
33188899b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.66,58.41,58.31,57.16,58.31,58.06,57.63,58.78,59.17,57.99,58.16,58.23,58.11,59.16,60.52,60.16,60.88,61.31,59.87,,,,,,,,,,,,Natural
33188899c_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.17,56.55,56.66,55.0,53.13,51.49,48.98,46.99,45.04,44.28,45.22,44.79,44.65,45.54,46.22,45.16,44.85,45.89,,,,,,,,,,,,,Natural
33188938a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.4,7995.6,13088.2,4216.0,11302.3,4541.5,20069.3,8413.2,11409.3,7629.7,7387.81065802452,-605.083851101262,-665.78710293588,9596.55975145225,8187.51445821679,11582.5507753556,5021.85004970499,12087.3885304909,8541.77862087789,,,,,,,,,Economic
33188938b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-326.8,278.6,39.9,309.6,259.5,777.6,1067.0,92.1000000000001,-1088.9,524.5,47.0376508226604,639.447248619913,371.742182560894,379.581656483013,-275.611283209973,655.119344262868,1902.44926769234,-3758.78855163286,-118.2442417314,,,,,,,,,Economic
33188546a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6323016752696,37.4857385110121,39.822625404195,39.8604683598904,39.655118423222,38.5221623665411,41.5169544237668,42.1713320746417,42.4427801423117,40.2909919887866,40.8968656765791,41.649399229516,41.3089769040658,41.5674504172587,43.4905157219205,44.1262653437151,46.9302803108713,,,,,,,,,,,,Economic
33188571a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,9.443,9.285,8.842,8.284,8.554,6.603,7.628,8.069,8.476,8.553,8.115,9.126,9.073,9.315371,8.553797,,,,,,,,,Social
33188551a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.793,4.7,3.805,3.545,3.631,3.494,2.651,3.374,3.895,3.779,4.321,3.668,4.219,4.186,4.164059,3.795551,,,,,,,,,Human
33188617a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.407,9.332,10.947,9.686,10.265,11.999,13.052,12.549,6.605,8.17,6.20904396729916,7.03732313716304,7.55475592643326,6.14047060526858,5.13492225686205,7.45407607322251,,,,,,,,,Human
33188530a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.297,8.247,8.107,7.922,7.423,7.662,5.883,6.664,7.049,7.511,8.157,7.875,8.741,8.532,8.736364,8.15537,,,,,,,,,Social
33188571b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,7.018,6.898,6.982,6.543,6.752,5.151,5.684,6.015,6.532,7.757,7.633,8.352,7.985,8.152003,7.753733,,,,,,,,,Social
33707214b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,42.9175764727961,,,,41.564389097205,,,,41.6477104129871,,,,37.668577503317,,,,42.1089319390346,,,,47.4628845134621,,,,40.5083043012786,,,,43.8139440671912,,,,46.6895737074756,,,,42.3390855451173,,,,43.5976981154947,,,,48.8729,,,,47.32522,,,,48.6349287328301,,,,,,,,Social
33188644a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,101.0,110.0,106.0,95.0,99.0,105.0,103.0,93.0,92.0,113.0,141.0,85.0,118.0,123.0,,,,,,,,Social
33188653a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,74.0,76.0,67.0,68.0,61.0,69.0,77.0,65.0,64.0,78.0,99.0,63.0,74.0,85.0,,,,,,,,Social
33188653b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,27.0,34.0,39.0,27.0,38.0,36.0,26.0,28.0,28.0,35.0,42.0,22.0,44.0,38.0,,,,,,,,Social
33188910a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.0,936.0,936.0,1018.0,970.0,951.0,876.0,904.0,959.0,935.0,997.0,1071.0,1064.0,1261.0,1252.0,,,,,,,,Social
33188914b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,339.0,343.0,406.0,349.0,364.0,324.0,306.0,321.0,292.0,292.0,337.0,276.0,358.0,372.0,,,,,,,,Social
33188945a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7919658451387,,22.9056603773585,,21.4879084364039,,21.4916231309674,,20.8764665286404,,19.8815566835871,,19.0602689689524,,18.7043351193376,,17.9624664879357,,18.8615901113994,,15.1162790697674,,14.5760655240406,,14.3787878787879,,13.810589,,11.7224178403756,,,,,,,,,Social
33188914a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.0,597.0,593.0,612.0,621.0,587.0,552.0,598.0,638.0,643.0,705.0,734.0,788.0,903.0,880.0,,,,,,,,Social
33188661a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,16.8,16.2,16.4,14.1,15.3,13.4,13.5,12.8,12.0,13.3,14.6,14.8,18.2,14.6,,,,,,,,,Natural
29946686b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,7.5,,,,10.5,,,,11.0,,,,14.5,,,,17.5,,,,21.5,,,,23.5,,,,26.0,,,,29.5,,,,29.0,,,,32.0,,,,42.0,,,,38.5,,,,,,,,Social
33707214a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,56.8563845057895,,,,52.3619980203677,,,,48.0464303228152,,,,48.9061033094614,,,,46.4684269781557,,,,46.0457007073019,,,,42.2222314085369,,,,43.3031410854951,,,,45.2309993047729,,,,48.276098472157,,,,48.5048108580076,,,,48.5099807780972,,,,45.11,,,,46.657368569,,,,,,,,Social
29946646a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3643,50.46,49.1428,50.0848,59.0772,53.362,53.1822,47.0439,42.0077,44.9134640403981,43.3405011407171,38.8452000213602,39.2862666760163,40.6658433242828,42.2,,,,,,,,,,Human
29946686a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96252129471891,,,,8.24707846410685,,,,9.80653769179453,,,,11.8078719146097,,,,15.1949350216594,,,,21.9552886219553,,,,24.1720723796518,,,,24.181446111869,,,,26.4791818845873,,,,25.3450920245399,,,,25.9103104637792,,,,29.2065925642008,,,,33.5003855050116,,,,,,,,Social
33188637b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8294,25.352,25.2186,24.8411,25.8102,26.4013,26.4759,26.6443,27.0101,27.1579,22.6059,,16.0891,21.3651,,,,,,,,Human
33188640a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9251,26.3433,25.8383,25.9777,27.342,27.7045,27.7979,27.4951,27.5888,27.9323,22.038,,16.8374,22.0597,,,,,,,,Human
33188909a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.9,320.3,336.8,460.5,495.1,512.2,540.0,556.0,578.3,592.6,619.6,628.8,636.45,,,,,,,,Natural
33188850a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090.0,4112.0,4126.0,4146.0,4172.0,4196.0,4196.0,4212.0,4266.0,4288.0,4327.0,4327.0,4355.0,,,,,,,Natural
33188850b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,137.0,154.0,163.0,169.0,174.0,191.0,197.0,209.0,211.0,223.0,233.0,240.0,,,,,,,Natural
33188658a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9997803224467,23.6686434319155,24.2303642893322,24.6285954474951,24.3332132732989,24.7438423752157,24.5257418907979,24.8743423848594,25.3013993048062,24.8650115844682,22.527683510321,21.5614735136453,22.3825750506046,,,,,,,,Social
33188637a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.426,23.7417,23.5841,24.4467,25.7879,25.5116,26.3246,25.5635,25.7994,26.3212,21.4487,,16.8149,21.9697,,,,,,,,Human
33188633a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1212,24.5402,24.3949,24.6428,25.799,25.954,26.3999,26.1009,26.4019,26.7384,22.0265,,16.4528,21.6677,,,,,,,,Human
33188640b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2598,18.7829,19.9132,20.6093,21.2652,20.9394,22.4357,22.1795,23.089,23.441,21.9955,,15.4445,20.6656,,,,,,,,Human
33188658b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5155166849348,41.8375017135647,41.7136554238597,41.7297254104589,41.5370713625475,41.0758950959242,41.1293510764472,40.5917071972579,40.7669970255571,41.1085304511796,38.0129357609867,35.7898027856218,35.7980121311092,,,,,,,,Social
33188550a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.964,37.2891,37.7939,38.6134,39.4311,39.8874,40.689,41.1397,40.8661,40.7259,40.5739,40.8232,41.8344,,,,,,,,,Social
33188969a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.726456,7.2883943,6.8409297,7.3613821,7.4090796,7.0389119,7.2875371,7.3005363,6.5996525,6.4550107,6.5763928,,,7.530315,,,,,,,,Human
33188969b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6062124,8.6699071,8.6925167,8.6435619,7.9718591,7.6576599,7.774518,7.0743246,6.5458895,6.0172387,5.9439657,,,7.9021173,,,,,,,,Human
33188967a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1277258,7.956084,7.7371392,7.9792415,7.6808046,7.3387447,7.5230317,7.1910507,6.5735949,6.2444657,6.2710408,,,7.7096285,,,,,,,,Human
33707230b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,2.93,3.05,2.94,2.99,2.87,2.83,2.53,3.07,2.84,2.36,2.42,,,,,,,,Human
33707230a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,7.73,7.68,7.71,7.83,7.62,7.44,7.06,7.27,7.97,6.46,6.14,,,,,,,,Human
33188723b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0082296918286,32.9446462387648,33.0616658248029,33.0315215415734,32.993282607952,33.1707116376891,33.3701273740736,33.446348053803,33.5330534063034,33.55282732152,33.9353178382365,34.0673562968004,,,,,,,,,Human
33188720a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8893968368754,29.7556936800861,29.766131001536,29.694475335252,29.5726534685319,29.5988938475043,29.7279613003717,29.8223447501169,29.8343622323555,29.8556758787761,30.2440071033399,30.3195765034787,,,,,,,,,Human
33188723a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8812678209355,24.6619823152293,24.5320027778633,24.4378366488694,24.2315556353769,24.0372427945829,24.0724032081784,24.232187308062,24.1699734171257,24.2228432546691,24.6191383541758,24.6740612072475,,,,,,,,,Human
33188932a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0,7.0,7.0,6.0,,,,,,,,Social
